#    object_id           flux              mu            shear.g1         shear.g2       image_pos.x      image_pos.y       halo_mass        halo_conc      halo_redshift   
            4395   4.87069664e+01   9.96990125e-01  -1.13489895e-03  -2.34473405e-03   9.51611700e+02   2.20757225e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4396   4.87069664e+01   1.02496701e+00   6.88863110e-04  -9.48181073e-03   4.97749556e+03   2.40207634e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4397   4.87069664e+01   1.03046974e+00   1.29460896e-03  -1.82070944e-03   4.71604353e+03   2.77133565e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4399   4.87069664e+01   1.00427180e+00  -5.16622678e-03   7.97782605e-04   1.08877391e+03   2.96394471e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4400   4.87069664e+01   9.40085498e-01  -5.23102462e-03   7.36782354e-03   1.18868075e+03   3.78195132e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4402   4.87069664e+01   1.02088205e+00   2.45150778e-02   8.01593135e-04   5.22303085e+03  -3.96488262e+00   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4403   4.87069664e+01   9.68837837e-01  -1.23148290e-02   7.38861904e-03   1.85116865e+03   2.70270472e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4404   4.87069664e+01   9.99863263e-01   8.65744068e-03  -1.78374471e-03   5.65415338e+03   6.25732568e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4405   4.87069664e+01   1.02560472e+00  -7.50652064e-03   2.09489281e-03   3.02806988e+03   2.90144693e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4407   4.87069664e+01   1.02705857e+00  -1.38965751e-03   1.13855089e-02   2.30529950e+03   4.22662888e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4408   4.87069664e+01   9.82436181e-01  -1.78998889e-02   7.45182594e-03   1.96097783e+03   4.28662758e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4409   4.87069664e+01   1.03823507e+00   3.87648090e-03  -6.07026729e-03   4.75893169e+03   2.56460422e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4410   4.87069664e+01   9.72241366e-01  -2.28115636e-02   4.97715392e-03   1.74276875e+03   3.67512042e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4411   4.87069664e+01   1.03916493e+00   6.97311801e-03  -7.44315805e-03   4.80018857e+03   2.37131709e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4412   4.87069664e+01   1.04575104e+00  -1.64767088e-03  -2.18403676e-03   3.40562894e+03   4.03182309e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4414   4.87069664e+01   1.00174788e+00   1.31198519e-02   9.84780262e-03   3.63743952e+03   3.56639490e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4415   4.87069664e+01   1.01343691e+00   2.84119782e-03  -3.70915012e-03   2.93027821e+03   2.20809320e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4416   4.87069664e+01   1.01036349e+00  -2.44349219e-02   6.72637625e-03   1.39952353e+03   3.48181969e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4417   4.87069664e+01   1.07122008e+00   7.21430717e-03   1.34342189e-02   4.74991064e+03   1.95740664e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4418   4.87069664e+01   1.01786721e+00  -8.65707827e-03   8.12546763e-03   5.18799706e+03   4.47470665e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4419   4.87069664e+01   1.03395379e+00  -4.46442882e-03  -3.10101082e-04   2.54261045e+03   1.45398584e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4421   4.87069664e+01   1.02759240e+00   2.43941377e-02   4.86956530e-03   5.17253832e+03   2.38819248e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4422   4.87069664e+01   9.88406772e-01  -6.00862230e-03  -7.89988252e-03   5.27217213e+03   2.02254761e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4423   4.87069664e+01   9.90092849e-01   7.05095214e-04   1.80280879e-03   5.56751465e+03   4.03495468e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4424   4.87069664e+01   1.00977554e+00   1.93881047e-02   1.82113083e-03   5.01902762e+03   2.26414231e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4425   4.87069664e+01   1.03711088e+00   3.44983239e-03   9.54957471e-03   2.75624543e+03   3.14689166e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4427   4.87069664e+01   1.04724822e+00   2.67449879e-02   1.46099909e-02   4.96192428e+03   8.21411363e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4428   4.87069664e+01   1.02355473e+00  -4.73983953e-03  -8.00832220e-04   3.00357883e+03   1.14840834e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4429   4.87069664e+01   1.01241264e+00  -1.39006427e-02   3.58261006e-03   2.88388948e+03   4.37471619e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4430   4.87069664e+01   1.01781929e+00   3.71785724e-04   5.97294771e-03   4.22880900e+03   2.60577424e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4431   4.87069664e+01   1.00377157e+00  -1.46692953e-02   6.06566485e-04   6.69268638e+02   3.41112626e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4435   4.87069664e+01   9.77946018e-01  -1.07361866e-02  -7.54901291e-04   6.81104555e+02   2.12629570e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4437   4.87069664e+01   1.02541140e+00  -7.32895274e-03   1.71719885e-03   3.02678110e+03   2.87247646e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4438   4.87069664e+01   9.81352611e-01   8.68053739e-03  -1.26546013e-02   3.11395921e+03   1.41179823e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4440   4.87069664e+01   1.01103002e+00   7.16424650e-03   8.64160018e-03   5.90523324e+03   4.38686525e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4443   4.87069664e+01   9.96207497e-01  -2.30710772e-03  -2.47832554e-03   9.84269644e+02   2.87718266e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4444   4.87069664e+01   1.00469883e+00  -1.83497362e-02   2.88636083e-03   1.39160634e+03   3.62097560e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4445   4.87069664e+01   9.97714959e-01   6.88883119e-04  -9.05966052e-03   4.26463233e+03   1.12317329e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4446   4.87069664e+01   1.02609272e+00   3.01794535e-04   6.11857184e-03   2.49575215e+03   2.82347522e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4447   4.87069664e+01   9.96535173e-01   1.57155981e-02   2.33170038e-03   1.74716329e+03   3.52905770e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4449   4.87069664e+01   9.78517104e-01  -1.33387840e-02   8.05240732e-03   1.27763580e+03   1.76521712e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4451   4.87069664e+01   1.01011195e+00  -1.05523602e-02  -7.76299641e-03   1.32661037e+03   4.11869710e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4452   4.87069664e+01   1.03191991e+00   2.92694046e-03   7.19891343e-03   2.54992862e+03   2.89536961e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4453   4.87069664e+01   9.93767717e-01  -2.30136226e-02  -1.72402213e-03   2.02969714e+03   3.57274704e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4454   4.87069664e+01   1.02717929e+00  -1.08543244e-02  -5.30704176e-03   3.81087434e+03   4.08627659e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4455   4.87069664e+01   9.37414341e-01  -1.75722052e-02   7.79614118e-03   1.09270957e+03   3.45867827e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4456   4.87069664e+01   9.69645727e-01   4.21268573e-03  -2.13050628e-03   5.29438789e+03   3.98811039e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4457   4.87069664e+01   9.59003620e-01  -2.18182333e-02   4.12121756e-03   1.46037601e+03   1.78762786e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4458   4.87069664e+01   1.03531282e+00  -2.31947134e-03  -2.77242569e-03   3.66176157e+03   3.99714909e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4459   4.87069664e+01   9.99315600e-01  -1.28186305e-02   5.63012142e-03   1.04009726e+03   1.63318604e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4460   4.87069664e+01   1.02048837e+00  -4.29630200e-03   1.23216116e-02   3.36343978e+03   3.39659048e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4461   4.87069664e+01   1.01989077e+00   1.43948315e-02  -4.32864481e-03   2.69931973e+03   2.36225233e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4462   4.87069664e+01   9.86526592e-01   1.21676056e-02  -8.31536196e-03   4.12503922e+03   9.63506139e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4463   4.87069664e+01   1.08208200e+00   2.85175860e-03   2.46016855e-02   4.80335868e+03   1.68603031e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4464   4.87069664e+01   9.95467211e-01  -2.69651499e-02   6.99147935e-03   1.53439067e+03   3.52010226e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4465   4.87069664e+01   9.89152669e-01  -2.16303203e-03   5.53769638e-03   2.10974036e+03   2.05736911e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4466   4.87069664e+01   1.00346210e+00  -2.46305171e-03   1.69012863e-04   3.47959079e+03   6.03659217e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4467   4.87069664e+01   1.02004108e+00  -1.03090110e-02  -1.38002106e-02   6.04017962e+03   3.39097762e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4468   4.87069664e+01   1.01695050e+00  -8.43531933e-03   4.26899014e-03   8.25085983e+02   4.46915676e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4469   4.87069664e+01   9.52012036e-01  -2.66312928e-03   1.09983589e-02   1.35442184e+03   2.18561977e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4470   4.87069664e+01   9.84045785e-01  -1.91084378e-02  -3.97982571e-03   1.67578225e+03   4.16841867e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4471   4.87069664e+01   1.01491379e+00   6.75777843e-03   1.13959231e-02   3.58039480e+03   3.48149180e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4473   4.87069664e+01   9.46482028e-01  -6.10617896e-03   9.88399468e-03   1.14385676e+03   5.71869743e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4474   4.87069664e+01   9.57876730e-01  -2.45976436e-02   2.68552813e-03   1.62773050e+03   1.79699920e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4475   4.87069664e+01   1.02387722e+00  -7.55942649e-03   2.19135772e-05   6.75019682e+02   4.42481483e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4476   4.87069664e+01   1.03917132e+00  -3.65290869e-03   8.05021660e-03   5.90087775e+03   2.24924250e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4477   4.87069664e+01   1.02779169e+00   4.59196948e-04  -7.45242037e-03   2.26130675e+03   1.19631243e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4478   4.87069664e+01   1.00751170e+00   2.02984090e-03  -4.39264455e-04   3.54656584e+03   7.50007171e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4479   4.87069664e+01   9.76266350e-01  -4.46594242e-03   5.03493539e-04   7.55851936e+02   2.44636812e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4480   4.87069664e+01   1.02536112e+00   1.16171219e-03   2.47716418e-03   4.89948329e+03   3.38115874e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4481   4.87069664e+01   1.00038228e+00  -6.48235088e-04   1.52471665e-02   5.87413955e+03   4.07856752e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4482   4.87069664e+01   9.94809266e-01   8.39364303e-03  -1.19992265e-02   2.45162429e+03   2.62679849e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4483   4.87069664e+01   1.00998011e+00   6.61488074e-03  -3.07429832e-03   3.61987640e+03   9.06784085e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4484   4.87069664e+01   1.01233838e+00  -1.68189445e-03  -4.29439209e-05   3.58701034e+03   4.43474185e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4485   4.87069664e+01   1.03384870e+00  -8.59431725e-03   3.00470834e-03   5.40722108e+03   1.42440931e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4486   4.87069664e+01   1.01815451e+00   1.71587646e-03   7.70514532e-03   4.82834889e+03   3.51638566e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4488   4.87069664e+01   1.03664913e+00  -3.33132086e-03   5.94504268e-03   2.84284803e+03   3.60656890e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4489   4.87069664e+01   1.04199246e+00   1.92175547e-02  -3.24505717e-03   4.34958487e+03   3.90633890e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4490   4.87069664e+01   1.00924745e+00  -1.13195203e-02   3.37832687e-03   2.96267477e+03   4.44035539e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4491   4.87069664e+01   1.00953391e+00  -3.63587414e-03   8.46339727e-03   2.64295256e+03   4.51705532e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4492   4.87069664e+01   1.02917035e+00   4.48427768e-04  -1.78247097e-04   4.17257367e+03   4.09061168e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4493   4.87069664e+01   1.00142430e+00   8.99590462e-05  -1.04075206e-03   3.37409571e+03   2.29919308e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4494   4.87069664e+01   1.04027164e+00   1.90437833e-02  -3.42409468e-03   4.34018545e+03   3.89948219e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4495   4.87069664e+01   1.03886963e+00  -1.07021415e-02  -6.65458947e-03   2.13375397e+03   1.78482550e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4497   4.87069664e+01   9.64843479e-01   1.42976577e-03  -8.26500224e-03   2.54201073e+03   6.81352022e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4498   4.87069664e+01   9.87033639e-01  -2.48114293e-02   4.88467444e-03   1.37497182e+03   1.60796146e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4499   4.87069664e+01   1.03466734e+00   4.75411472e-03   8.07080799e-03   2.60733121e+03   2.99545009e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4500   4.87069664e+01   1.00000881e+00  -2.14233809e-03   3.82439416e-03   3.53430529e+03   5.06678878e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4501   4.87069664e+01   9.73787034e-01  -1.24792615e-02  -5.97578698e-04   6.30046613e+02   2.08462816e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4503   4.87069664e+01   1.00281652e+00   2.23979121e-02   5.60124533e-04   1.92430208e+03   2.57982275e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4504   4.87069664e+01   1.01893751e+00   1.32048928e-02  -1.07982252e-02   4.14380169e+03   3.51324590e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4506   4.87069664e+01   1.02984970e+00   2.43404509e-03   1.64693518e-04   4.19157123e+03   4.06837374e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4507   4.87069664e+01   9.94583410e-01  -7.95998173e-04  -2.19426637e-03   9.49903917e+02   2.28867344e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4508   4.87069664e+01   9.73053125e-01  -1.61530203e-02   8.43462769e-03   1.94634709e+03   2.87798695e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4509   4.87069664e+01   1.02867608e+00  -2.16049683e-03  -8.33334216e-03   5.02304457e+03   2.52115078e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4511   4.87069664e+01   1.00627695e+00   1.01263307e-02  -1.09723999e-02   2.45699599e+03   2.15378140e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4513   4.87069664e+01   9.93685049e-01   1.03115203e-02  -7.58070042e-03   2.41882522e+03   2.22369830e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4514   4.87069664e+01   1.03111613e+00  -2.35695434e-03   1.24024507e-03   5.24715642e+03   2.72867054e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4515   4.87069664e+01   1.00173748e+00  -1.67258035e-02   7.70119178e-03   2.29618857e+03   3.19952811e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4516   4.87069664e+01   9.93344777e-01   1.40287070e-03   1.23343490e-02   4.51227645e+03   1.87604706e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4517   4.87069664e+01   1.08039804e+00   5.99607125e-03   2.71791373e-02   4.86536412e+03   1.40307089e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4518   4.87069664e+01   1.00323844e+00  -7.72961697e-03   1.40113254e-02   2.12536099e+03   4.40030212e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4519   4.87069664e+01   1.00433694e+00  -3.27610866e-03   4.33882043e-03   2.76814027e+03   4.09230074e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4520   4.87069664e+01   1.04346020e+00   1.45319474e-02  -9.92991716e-03   4.47097517e+03   4.30857528e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4521   4.87069664e+01   1.01264368e+00   1.27621300e-02  -1.92859282e-03   3.76463470e+03   8.83261246e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4522   4.87069664e+01   1.03823329e+00   2.38099705e-03   1.11391512e-02   2.75720413e+03   3.22657835e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4523   4.87069664e+01   9.83065009e-01   2.89226355e-03  -1.06874808e-03   5.08279724e+03   4.13917170e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4524   4.87069664e+01   1.01526880e+00  -2.71180710e-04  -3.25062511e-03   4.64692074e+03   3.12924688e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4526   4.87069664e+01   9.73770197e-01   2.95259574e-03  -6.86132650e-03   5.33577340e+03   3.87488030e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4527   4.87069664e+01   9.92275128e-01   7.06673434e-03  -6.32623355e-03   1.95173851e+03   8.65072933e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4528   4.87069664e+01   1.01769352e+00  -7.36571700e-03   1.21346229e-03   2.57243785e+03   1.10560921e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4530   4.87069664e+01   1.01636410e+00  -6.17491940e-03   4.38118773e-04   3.27759373e+03   2.59905616e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4531   4.87069664e+01   1.03236395e+00   1.95081059e-02  -1.34014574e-02   4.40659260e+03   3.52388072e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4532   4.87069664e+01   9.60143064e-01  -1.90818872e-02   3.39066085e-03   1.78839825e+03   3.85285192e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4533   4.87069664e+01   1.03154720e+00  -5.33288377e-03  -7.96153181e-03   4.07582756e+03   1.51121612e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4535   4.87069664e+01   1.03143438e+00  -8.33412501e-03  -5.97836017e-03   3.79420132e+03   1.59192062e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4536   4.87069664e+01   9.65055322e-01   5.13903408e-03  -2.29540800e-02   2.61891381e+03   1.70655536e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4537   4.87069664e+01   9.66224036e-01  -1.20192107e-02   1.04968665e-02   1.81700317e+03   1.98567882e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4538   4.87069664e+01   1.01140122e+00   1.74196501e-03   1.10404191e-02   3.39309762e+03   3.47661172e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4540   4.87069664e+01   9.87078163e-01  -1.99802002e-02   4.59412231e-03   1.51915119e+03   3.66311266e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4541   4.87069664e+01   1.01932908e+00  -1.18523760e-02   3.51570069e-03   5.52279285e+03   1.34106603e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4542   4.87069664e+01   1.00197096e+00  -7.33663749e-03   1.39102123e-02   2.11610548e+03   4.42201902e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4543   4.87069664e+01   1.01883918e+00   7.50873854e-03   9.92844138e-03   3.81030114e+03   5.07493748e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4544   4.87069664e+01   1.02998736e+00  -1.04026957e-02  -1.04055312e-02   2.72544316e+03   1.73228784e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4545   4.87069664e+01   9.89249617e-01   4.55969378e-03   1.34313774e-02   4.54529135e+03   1.35627630e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4546   4.87069664e+01   1.01478505e+00   7.03142470e-03  -3.31877043e-03   3.14453718e+03   6.45611135e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4547   4.87069664e+01   9.99115280e-01   7.13110296e-03   3.48525919e-03   2.86647539e+03   7.64521114e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4548   4.87069664e+01   1.00831659e+00  -2.21104292e-02   2.10469378e-03   1.07012935e+03   1.40728065e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4550   4.87069664e+01   9.86981215e-01  -3.93806675e-03   3.84436345e-03   5.29454738e+03   4.17137692e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4551   4.87069664e+01   9.97254373e-01  -1.30477988e-02  -2.17235954e-02   1.55104752e+03   4.57762335e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4552   4.87069664e+01   1.02708286e+00   1.81862488e-03  -1.34951881e-02   4.11258760e+03   4.43979497e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4553   4.87069664e+01   1.02750099e+00  -2.77275476e-03  -4.35989535e-03   3.61065148e+03   1.44148561e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4554   4.87069664e+01   1.00165034e+00  -1.05831612e-02   5.64949623e-03   5.36071270e+03   4.27318830e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4555   4.87069664e+01   1.01564872e+00   4.00113994e-03  -5.63189818e-03   3.66180578e+03   1.19039195e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4556   4.87069664e+01   9.96546808e-01  -4.02671339e-03  -3.80715506e-03   2.56247053e+03   9.19975139e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4558   4.87069664e+01   1.03794551e+00  -5.00633145e-03   7.94057188e-03   5.39471466e+03   1.27185394e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4559   4.87069664e+01   1.03802182e+00  -1.65739687e-03   8.87103208e-03   3.67403105e+03   2.74085109e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4560   4.87069664e+01   9.98583162e-01  -8.71227365e-03   5.05616985e-03   5.36954319e+03   4.24064279e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4561   4.87069664e+01   1.04835744e+00   1.02618927e-02   1.22600358e-02   4.04964370e+03   2.63292620e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4562   4.87069664e+01   1.06312349e+00   4.45499031e-03   4.67975999e-03   4.15870187e+03   3.04613529e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4564   4.87069664e+01   1.04084709e+00   5.26388600e-03   2.96295235e-03   4.46334981e+03   3.02856897e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4565   4.87069664e+01   1.03770392e+00  -5.58265198e-03   4.67714957e-03   3.51752747e+03   2.85465424e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4566   4.87069664e+01   9.85660106e-01  -9.73248452e-03  -1.08017859e-02   5.54722937e+03   3.14513045e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4567   4.87069664e+01   1.00697951e+00   1.72941317e-02  -7.16426259e-03   4.19958797e+03   3.76193253e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4569   4.87069664e+01   9.83250120e-01  -1.80608043e-02   5.81486935e-03   1.47431776e+03   1.01156900e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4570   4.87069664e+01   9.94243248e-01  -7.38008578e-03   3.49035346e-03   2.15938583e+03   3.84970779e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4571   4.87069664e+01   9.57532132e-01   9.15966687e-03  -1.02795126e-02   2.43215162e+03   4.56551647e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4572   4.87069664e+01   1.01898456e+00  -2.03765137e-02  -4.51609389e-03   1.22452637e+03   4.30645546e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4573   4.87069664e+01   9.90794528e-01  -8.12740381e-03  -3.87601136e-03   1.43431309e+03   3.91513360e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4574   4.87069664e+01   9.98737037e-01   9.75977134e-03   2.65129318e-03   3.90287064e+03   3.54912984e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4575   4.87069664e+01   1.03960360e+00   7.28451334e-03  -7.19036396e-03   4.79684698e+03   2.36021233e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4577   4.87069664e+01   9.80150346e-01  -7.89004670e-04   8.07375956e-05   8.54020447e+02   2.58377541e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4578   4.87069664e+01   1.00804693e+00   1.94567157e-03   3.85575586e-03   3.59846568e+03   6.37961577e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4579   4.87069664e+01   9.93287417e-01  -3.51023891e-03   2.02964323e-03   3.47084242e+03   4.38123070e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4581   4.87069664e+01   9.93972161e-01   2.04110228e-02  -5.23052053e-03   3.74992877e+03  -1.78260640e+00   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4582   4.87069664e+01   1.03604063e+00   5.05073064e-03   1.37813729e-03   2.57524220e+03   2.67325347e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4583   4.87069664e+01   9.63555634e-01  -1.77530116e-02   2.57087501e-03   1.92685443e+03   3.88167331e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4584   4.87069664e+01   9.93308340e-01  -5.20582853e-04  -3.60725672e-03   1.05237102e+03   2.32503602e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4585   4.87069664e+01   9.70281218e-01   1.27973308e-02  -5.44291806e-03   4.21714422e+03   8.87955878e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4587   4.87069664e+01   1.05273661e+00   2.14170926e-02  -3.15983976e-03   4.51759520e+03   3.98108880e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4588   4.87069664e+01   1.04542739e+00  -1.10898077e-02   9.46203344e-03   3.46065093e+03   3.17188531e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            4589   4.87069664e+01   1.00975863e+00  -8.90757543e-03  -2.29345265e-03   5.93777570e+03   1.20271736e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
