#    object_id           flux              mu            shear.g1         shear.g2       image_pos.x      image_pos.y       halo_mass        halo_conc      halo_redshift   
            6657   4.87069664e+01   1.02981548e+00  -1.34573110e-02  -1.13573615e-02   6.20107816e+03   3.50977559e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6658   4.87069664e+01   1.00087885e+00  -3.24066610e-02  -7.63682416e-03   1.75524065e+03   1.49353129e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6659   4.87069664e+01   9.85729442e-01  -2.61408791e-02   2.32000640e-03   2.76402479e+02   3.50932138e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6660   4.87069664e+01   9.77322751e-01   4.20374123e-03  -7.37836407e-04   6.54100602e+03   2.90763128e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6662   4.87069664e+01   1.01961230e+00  -1.35171977e-02   6.71356874e-03   6.45116926e+03   1.68293986e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6663   4.87069664e+01   1.01907249e+00   3.01656341e-03  -8.29170454e-03   2.83849397e+03   2.13928826e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6664   4.87069664e+01   1.03246540e+00   3.43579729e-03  -9.41139968e-03   4.88667338e+03   2.41779817e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6665   4.87069664e+01   1.00903109e+00  -7.94756647e-03  -3.60524027e-03   6.23852476e+03   1.38483902e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6667   4.87069664e+01   9.72495975e-01  -1.48109849e-02   5.72494947e-03   2.41052447e+02   3.17529808e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6668   4.87069664e+01   1.02882024e+00  -3.47433776e-03   2.71875794e-03   2.89438073e+03   3.64594525e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6669   4.87069664e+01   1.01014758e+00   1.52947069e-02  -7.67831830e-03   2.57789733e+03   2.30288240e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6670   4.87069664e+01   9.74309119e-01  -1.56930207e-02   7.43943506e-03   2.25677152e+02   3.22568260e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6671   4.87069664e+01   1.01280182e+00  -1.30629405e-02   6.47337254e-03   1.22024032e+03   3.09264760e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6672   4.87069664e+01   1.01233925e+00  -1.76618908e-02  -1.72218496e-02   8.88665550e+01   4.06027801e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6674   4.87069664e+01   1.04901759e+00   1.24242606e-02   1.02827689e-02   4.27616060e+03   2.76705539e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6677   4.87069664e+01   1.03402072e+00  -1.02871535e-02  -6.74010852e-03   3.77516730e+03   1.65407355e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6678   4.87069664e+01   1.01988235e+00  -8.43527656e-03   2.47862584e-04   3.19264023e+03   2.71668572e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6680   4.87069664e+01   1.08430894e+00   4.01725292e-03   2.20187152e-02   4.73427662e+03   1.78107242e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6681   4.87069664e+01   9.91011507e-01   5.14995488e-03  -1.03718553e-02   4.20376101e+03   1.06056750e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6682   4.87069664e+01   9.98868124e-01  -3.21262857e-03   2.63249226e-05   5.71816010e+03   9.21329353e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6683   4.87069664e+01   1.03567710e+00  -5.82113223e-03   4.25664038e-03   3.49635638e+03   2.82836155e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6684   4.87069664e+01   1.04763780e+00   1.75175058e-02  -1.10049045e-02   4.58585792e+03   4.16976662e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6689   4.87069664e+01   9.99143163e-01  -1.48750909e-02   6.69928075e-03   9.83831406e+01   3.37822999e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6690   4.87069664e+01   1.04116153e+00  -1.07275882e-02  -1.01027815e-03   3.42926156e+03   1.81399863e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6691   4.87069664e+01   1.01536794e+00   2.98034104e-03   4.62773196e-03   4.74212996e+03   3.48615976e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6693   4.87069664e+01   1.02736213e+00   1.68977293e-03   1.39255432e-04   5.27871933e+03   2.88818805e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6694   4.87069664e+01   1.03416152e+00   5.94447376e-03  -9.39250469e-03   4.90261352e+03   4.38572785e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6695   4.87069664e+01   1.01710986e+00  -1.47697071e-02  -7.58645236e-04   3.07634521e+03   1.79094589e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6696   4.87069664e+01   1.00408425e+00  -1.64254124e-03  -4.57607884e-03   2.88120603e+01   2.14962392e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6698   4.87069664e+01   1.03070064e+00  -4.08897613e-03  -5.14999946e-03   4.11570053e+03   4.22345664e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6699   4.87069664e+01   1.01896842e+00  -8.56665362e-03   7.79871748e-03   5.17761815e+03   4.45679301e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6700   4.87069664e+01   1.02004200e+00  -4.35976167e-03   4.31703996e-03   3.49966847e+03   2.55701665e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6701   4.87069664e+01   9.84065514e-01   4.30670226e-03  -2.23405229e-03   5.94187147e+03   5.62005306e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6702   4.87069664e+01   1.04273755e+00  -1.09817591e-02   7.05274069e-03   3.43092937e+03   3.08215229e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6703   4.87069664e+01   1.00286130e+00  -1.41779370e-03  -1.76596058e-03   3.47812481e+03   2.19466498e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6704   4.87069664e+01   9.89034221e-01   1.25716439e-02   4.01117361e-03   1.77813943e+03   4.14518794e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6706   4.87069664e+01   1.03146501e+00  -1.04850103e-02  -4.58529806e-03   3.55720451e+03   1.91864418e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6709   4.87069664e+01   1.01152645e+00  -2.25721705e-03  -9.70680189e-03   4.24709621e+03   1.20564006e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6713   4.87069664e+01   1.05569478e+00  -1.59811200e-03   6.04004405e-03   3.85242046e+03   2.98919117e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6714   4.87069664e+01   9.90168999e-01  -1.32344404e-02   2.75123581e-03   1.91975821e+03   4.44601842e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6715   4.87069664e+01   1.00275201e+00   1.09974576e-02  -1.41151976e-02   2.22519303e+03   8.51613547e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6716   4.87069664e+01   1.00403596e+00  -3.11059047e-02   2.81435908e-03   1.74292809e+03   3.37806938e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6718   4.87069664e+01   1.00619856e+00   1.17026423e-02   4.71261328e-03   5.52582331e+03   7.44695810e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6720   4.87069664e+01   1.02227630e+00  -3.83279532e-03  -1.00417356e-02   4.21599964e+03   1.28798386e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6721   4.87069664e+01   1.01692395e+00  -6.12979821e-03   3.44665074e-03   5.97030474e+03   1.73129659e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6722   4.87069664e+01   1.01611952e+00  -1.05822700e-02  -5.40314870e-03   3.15747978e+03   1.63309170e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6723   4.87069664e+01   1.00743438e+00   4.00756194e-03   8.13634057e-03   3.69161776e+03   4.18702747e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6724   4.87069664e+01   9.62161311e-01   1.11388167e-02  -1.01299579e-02   2.39923682e+03   4.63588028e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6726   4.87069664e+01   9.54074746e-01  -1.44340370e-03   1.27731097e-02   6.27871140e+03   4.40703342e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6728   4.87069664e+01   9.83559269e-01  -1.19617666e-02  -1.31518592e-02   6.44759712e+03   2.22147266e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6729   4.87069664e+01   1.03320094e+00  -1.43396004e-02  -1.07488718e-02   6.23651174e+03   3.53671528e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6730   4.87069664e+01   1.05208157e+00  -4.16864745e-03  -6.92428449e-03   2.42036049e+03   1.51056723e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6731   4.87069664e+01   1.07513064e+00   1.06298906e-02   8.16003947e-03   4.57546123e+03   2.13840166e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6732   4.87069664e+01   9.75986997e-01   1.45056772e-03   2.02999185e-03   4.11940136e+02   3.11957993e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6734   4.87069664e+01   1.03351354e+00   2.36325721e-02   9.97898944e-03   4.88840188e+03   8.14075234e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6736   4.87069664e+01   1.00322274e+00  -1.18269375e-02  -1.42182153e-02   6.23493341e+02   2.93170312e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6738   4.87069664e+01   1.00394034e+00   1.92105921e-04  -3.68341002e-03   5.10148126e+03   2.06880877e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6739   4.87069664e+01   1.03151231e+00  -4.23683909e-03  -8.58775620e-03   2.26044595e+03   1.91638854e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6740   4.87069664e+01   1.01565594e+00  -5.01781877e-03  -6.75906926e-03   3.10801348e+03   1.24158704e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6742   4.87069664e+01   9.72866000e-01   3.88093764e-03   1.02123600e-02   1.61279788e+03   4.74158210e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6743   4.87069664e+01   1.01277859e+00   6.48282429e-03   1.41025605e-03   3.92327418e+03   3.49021178e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6745   4.87069664e+01   1.01094767e+00  -3.90266500e-03  -2.13543553e-03   3.47768522e+03   2.10008583e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6747   4.87069664e+01   1.00872417e+00   1.90330907e-02  -1.10714314e-02   4.20038050e+03   3.65139442e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6750   4.87069664e+01   9.55463010e-01   4.34062718e-03  -4.92237500e-04   3.30566445e+03   6.06017308e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6751   4.87069664e+01   1.01432254e+00   3.48833137e-03   9.71096381e-03   4.89738404e+03   3.63567771e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6752   4.87069664e+01   9.82367410e-01  -1.05216730e-02  -1.27167417e-02   4.76255236e+02   2.64902459e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6754   4.87069664e+01   9.79702734e-01   5.68167792e-03  -2.88643463e-04   5.99691793e+03   3.57418184e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6757   4.87069664e+01   1.00113676e+00  -2.46612319e-02   3.36270653e-03   1.75606724e+03   3.11167545e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6759   4.87069664e+01   1.04957754e+00   1.57889631e-02  -8.58215880e-03   4.49343446e+03   4.21868559e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6761   4.87069664e+01   9.95380043e-01  -2.73809296e-02  -6.11754807e-03   8.39110750e+02   1.34210644e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6762   4.87069664e+01   1.00470833e+00  -8.30467089e-03  -7.41954776e-03   1.35085074e+03   4.06202953e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6763   4.87069664e+01   1.00975986e+00  -8.58680204e-03  -9.06687401e-03   6.23710566e+03   1.10344246e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6764   4.87069664e+01   9.87919358e-01  -1.74020653e-02  -5.99381844e-03   7.82148664e+02   1.59754315e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6765   4.87069664e+01   1.00237959e+00  -1.04093626e-02  -3.60976685e-03   6.60455762e+03   1.84191064e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6766   4.87069664e+01   9.55453610e-01  -2.01466560e-03   1.29013576e-02   6.29153267e+03   4.37481865e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6767   4.87069664e+01   1.00266863e+00  -2.69657154e-02   2.15910963e-03   2.00017776e+03   3.20827378e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6768   4.87069664e+01   1.04870610e+00  -1.86535365e-03   1.17836101e-02   2.66012259e+03   3.47654423e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6769   4.87069664e+01   1.03009486e+00  -1.05282063e-02   2.72076765e-03   3.29823203e+03   2.94725201e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6770   4.87069664e+01   9.74109459e-01   3.39773959e-03   9.81192205e-03   1.63335435e+03   5.14882199e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6771   4.87069664e+01   9.88538610e-01   7.49368724e-03   6.12662570e-03   5.81753811e+03   2.90308303e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6772   4.87069664e+01   1.03613007e+00   2.16148968e-02   1.26892006e-02   5.42386033e+03   5.68733767e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6773   4.87069664e+01   1.05672950e+00   5.86811297e-03  -7.57989821e-03   4.21456699e+03   3.28399509e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6774   4.87069664e+01   1.02145384e+00  -8.18683764e-03  -1.67734804e-03   1.21359247e+03   3.71178183e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6776   4.87069664e+01   9.73221337e-01  -7.41927707e-05  -6.63792622e-03   6.50485666e+03   8.22131467e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6779   4.87069664e+01   9.71986803e-01  -1.13293442e-02   8.97765614e-03   6.75292662e+02   1.25722564e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6780   4.87069664e+01   9.80674751e-01  -2.11819380e-02  -7.10550963e-04   7.52770793e+02   8.12000036e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6783   4.87069664e+01   1.04837211e+00  -1.05856420e-02   2.36465775e-03   1.11727016e+03   3.53131439e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6784   4.87069664e+01   1.02891512e+00   1.11541696e-03   1.03988680e-02   2.55400431e+03   3.17627858e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6785   4.87069664e+01   9.91658382e-01   6.09860594e-03   2.21692121e-03   2.81947832e+03   7.37760668e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6786   4.87069664e+01   1.01693005e+00   7.45702708e-03   9.93051328e-03   3.78652441e+03   5.36220212e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6787   4.87069664e+01   9.83715895e-01  -1.37044211e-02  -8.26769677e-03   3.47577267e+02   2.96585083e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6788   4.87069664e+01   1.01910177e+00  -5.52180106e-03  -4.71098567e-03   9.75825418e+02   3.05642918e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6789   4.87069664e+01   1.00395671e+00   1.29295314e-03  -3.98350762e-03   3.47335154e+03   9.46990105e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6791   4.87069664e+01   1.06245603e+00  -1.40808939e-03   8.90725032e-03   4.42017436e+03   1.53076777e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6792   4.87069664e+01   9.88092537e-01  -1.16178327e-02  -1.13188615e-02   6.48966791e+03   2.09379390e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6795   4.87069664e+01   9.89928995e-01   5.97763249e-04  -1.06432039e-02   5.85804252e+03   2.70789194e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6798   4.87069664e+01   1.04709598e+00  -2.81522622e-03   8.77813400e-03   5.16153012e+03   1.66254788e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6799   4.87069664e+01   1.05883941e+00  -5.23776064e-03  -1.70172554e-02   2.42749009e+03   1.81468209e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6800   4.87069664e+01   9.99015163e-01  -1.11491563e-02   6.84054148e-03   6.34517305e+03   4.13233872e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6801   4.87069664e+01   1.05372030e+00  -1.00389200e-02   2.50365855e-03   1.07367258e+03   3.44849717e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6803   4.87069664e+01   1.04606422e+00   6.34009297e-03   1.00785342e-02   3.95079458e+03   2.79135488e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6805   4.87069664e+01   1.04464976e+00   2.04754023e-02  -3.42282338e-03   4.37429069e+03   3.90003283e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6806   4.87069664e+01   9.50980356e-01  -1.59268898e-03   1.08307368e-02   1.32982470e+03   3.88634110e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6808   4.87069664e+01   1.03053608e+00  -8.08266116e-03   1.97302509e-03   3.38029655e+03   2.83685208e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6809   4.87069664e+01   1.01568949e+00  -1.38590986e-02  -6.84672435e-03   2.86652775e+03   1.75151326e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6810   4.87069664e+01   1.01686844e+00   2.15468835e-02   1.67497746e-03   5.09054989e+03   1.83552753e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6812   4.87069664e+01   1.09250760e+00   2.97172647e-03   1.49284648e-02   4.41350428e+03   1.87440596e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6814   4.87069664e+01   9.68441273e-01   5.76878958e-03  -5.75367857e-04   5.14584068e+03   4.02743104e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6815   4.87069664e+01   1.05244148e+00   1.49589476e-02  -2.27010153e-03   4.39615198e+03   4.09636046e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6816   4.87069664e+01   1.02399940e+00  -5.78159536e-04  -9.68039951e-03   2.14029970e+03   1.19541492e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6818   4.87069664e+01   1.00034489e+00  -2.84187297e-03  -1.35388856e-02   6.09698317e+03   3.12167718e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6819   4.87069664e+01   1.07529595e+00   8.79194889e-03   1.12407808e-02   4.67272831e+03   2.02628275e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6821   4.87069664e+01   1.03193746e+00  -3.41026504e-03   1.14101964e-02   2.91329295e+03   3.23876287e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6822   4.87069664e+01   1.02552604e+00   1.60964542e-02   1.04708231e-02   5.60058655e+03   3.18965865e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6823   4.87069664e+01   9.76347883e-01   3.48207608e-03  -1.21738009e-03   2.73063375e+03   6.88982076e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6824   4.87069664e+01   1.02550368e+00  -7.37954439e-03   3.61543714e-03   5.29301307e+03   2.57734085e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6825   4.87069664e+01   1.02252755e+00  -7.53526148e-03   1.47257759e-03   3.14233025e+03   4.14382923e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6826   4.87069664e+01   1.01097723e+00  -3.61809486e-03   2.98946049e-03   5.60104356e+03   2.68810586e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6827   4.87069664e+01   1.01132596e+00  -9.15089495e-03  -1.59004591e-02   5.93075979e+03   3.30393660e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6828   4.87069664e+01   1.02659900e+00  -4.42582944e-03  -6.37971178e-03   3.86524167e+03   1.46725104e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6830   4.87069664e+01   9.97157768e-01   1.32901088e-02   9.70678814e-03   5.85848367e+03   3.55767576e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6831   4.87069664e+01   9.95713688e-01  -2.34407586e-02  -6.79900346e-03   1.76576846e+03   1.23616517e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6832   4.87069664e+01   1.03322865e+00  -6.99263358e-04   8.38307629e-03   2.86907669e+03   3.11284925e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6833   4.87069664e+01   1.01779458e+00   3.05009117e-03  -4.53003823e-03   3.28967084e+03   3.86420624e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6834   4.87069664e+01   9.89219463e-01  -3.56336810e-03  -5.17350571e-03   8.08286635e+02   2.77944445e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6836   4.87069664e+01   1.00627352e+00   1.03806443e-03   4.80686536e-03   2.76250498e+03   3.94464346e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6837   4.87069664e+01   9.84371698e-01   9.94170923e-04  -8.23475704e-04   9.68239243e+02   2.54303349e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6838   4.87069664e+01   1.02197362e+00   1.26960333e-04  -3.52756182e-04   4.65766680e+03   2.96341877e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6839   4.87069664e+01   1.03673124e+00  -1.05309206e-02   4.79030947e-03   3.37750224e+03   3.00765584e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6840   4.87069664e+01   9.56256184e-01   1.55394553e-03  -9.75097069e-05   6.30495819e+02   5.64236355e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6841   4.87069664e+01   1.04798925e+00   2.51757553e-02   1.39186848e-02   5.37013957e+03   4.25833145e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6842   4.87069664e+01   1.01623968e+00   3.17116287e-03  -6.55367239e-03   4.99752306e+03   2.21944658e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6843   4.87069664e+01   9.81331578e-01  -1.01154031e-02   6.56733423e-03   4.23183866e+02   5.68147668e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6845   4.87069664e+01   1.00460644e+00  -1.00275665e-02  -1.14037043e-02   5.39743322e+03   3.37279486e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6846   4.87069664e+01   1.00894971e+00  -5.04078508e-03   2.57987156e-03   2.71609640e+03   9.66704890e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6847   4.87069664e+01   1.01778340e+00  -1.38451292e-02   3.99275540e-03   8.89644596e+02   4.39370349e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6849   4.87069664e+01   1.03696347e+00  -1.19110501e-02  -5.92889492e-03   6.55634586e+03   3.44761937e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6850   4.87069664e+01   9.65014880e-01  -1.00952499e-02   1.11320675e-02   1.78990168e+03   2.33831569e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6851   4.87069664e+01   9.73255606e-01  -1.55290720e-03  -7.82917111e-03   6.22328476e+03   2.79007810e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6852   4.87069664e+01   9.85291584e-01  -1.62485742e-02  -6.85859481e-03   7.33959609e+02   1.62986373e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6854   4.87069664e+01   9.51068783e-01  -2.16818281e-03   5.55194206e-03   6.48890466e+03   4.42849340e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6856   4.87069664e+01   9.76563809e-01   1.61541900e-04   4.39891298e-03   1.74898766e+03   7.64130299e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6858   4.87069664e+01   1.01919638e+00  -1.33407831e-02   6.07686025e-03   6.49542854e+03   1.64707864e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6861   4.87069664e+01   1.03547137e+00   9.72576758e-03  -2.85067884e-04   4.26171727e+03   4.00770497e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6862   4.87069664e+01   1.06595753e+00  -3.40781840e-03   2.56893924e-03   3.98879896e+03   3.13552991e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6863   4.87069664e+01   9.73270035e-01  -1.65715157e-02   9.26910756e-03   1.10212049e+03   7.97796395e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6864   4.87069664e+01   9.98756990e-01  -1.90549881e-02  -5.95648634e-03   5.68213318e+02   1.45299937e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6865   4.87069664e+01   1.03621941e+00   7.69882031e-03  -3.62183040e-03   5.11270201e+03   3.02137380e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6866   4.87069664e+01   9.60896057e-01  -1.45649674e-02   7.60681939e-03   1.60087967e+03   2.38135826e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6867   4.87069664e+01   9.84768741e-01   4.26038410e-03  -2.75806135e-03   5.92781156e+03   5.80203121e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6869   4.87069664e+01   1.02380686e+00  -1.35177481e-02   5.66040023e-03   6.14867784e+03   3.86573022e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6870   4.87069664e+01   9.76576434e-01  -1.14661435e-02  -1.76135427e-03   6.56433631e+02   2.00025457e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6871   4.87069664e+01   9.84952426e-01  -1.34655356e-02  -6.80242068e-04   3.48703668e+02   1.68771246e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6872   4.87069664e+01   9.99119558e-01  -9.27875533e-03  -1.21820874e-02   5.54200891e+03   1.93496100e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6873   4.87069664e+01   9.75263176e-01   3.03978667e-03  -4.28974506e-03   6.47331186e+03   7.08437837e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6874   4.87069664e+01   1.03133954e+00  -6.75564314e-03  -4.94391918e-03   2.63438511e+03   1.58967305e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6876   4.87069664e+01   1.04084660e+00   1.05543070e-02  -6.47831529e-03   4.35232397e+03   4.30788461e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6877   4.87069664e+01   1.00293145e+00   6.34901973e-03   5.88559350e-04   3.30103636e+03   3.68676027e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6878   4.87069664e+01   1.00295064e+00  -4.19193179e-03  -5.74607900e-03   1.25445880e+03   3.92445322e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6879   4.87069664e+01   1.02060730e+00  -8.85567610e-03   9.52634807e-03   5.51805583e+03   2.33626743e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6880   4.87069664e+01   9.92683417e-01  -1.13633756e-03  -3.83653542e-03   1.08341065e+03   2.29965981e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
